m.missiontype	m.startyear	m.platform	m.missionnumber	f.serialnumber	c.catchsampleid	specimenid	individualproducttype	individualweight	individualvolume	lengthresolution	length	fat	fatpercent	sex	maturationstage	specialstage	eggstage	moultingstage	spawningfrequency	stomachfillfield	stomachfilllab	digestion	liver	liverparasite	gillworms	swollengills	fungusheart	fungusspores	fungusouter	blackspot	vertebraecount	agingstructureread	agingstructureweight	age	spawningage	spawningzones	readability	otolithtype	otolithedge	otolithcentre	calibration	growthzone1	growthzone2	growthzone3	growthzone4	growthzone5	growthzone6	growthzone7	growthzone8	growthzone9	growthzonestotal	coastalannuli	oceanicannuli	agereader	preferredagereading	tagid	tagtype	gonadweight	liverweight	stomachweight	diameter	mantlelength	carapacelength	headlength	snouttoendoftail	snouttoendsqueezed	snouttoanalfin	snouttodorsalfin	forklength	snouttoboneknob	lengthwithouthead	carapacewidth	rightclawwidth	rightclawlength	meroswidth	meroslength	japanesecut	abdomenwidth	tissuesamplenumber	individualcomment	cond
4	2020	LMEL	2	60021	25	17	1	0.215		2	0.305			2		3				2														3			1																		1																										0.7394402716583184
4	2020	LMEL	2	60021	25	18	1	0.168		2	0.3			1		8				3														3			1																		1																										0.6069223695938215
4	2020	LMEL	2	60021	25	19	1	0.181		2	0.295			1		8				4														3			1																		1																										0.6874128791407813
4	2020	LMEL	2	60021	25	20	1	0.23		2	0.32			2		8				3														3			1																		1																										0.6857071518044766
4	2020	LMEL	2	60021	25	21	1	0.243		2	0.315			2		3				3														3			1																		1																										0.7592330145290211
4	2020	LMEL	2	60021	25	22	1	0.334		2	0.355			2		3				3														6			1																		1																										0.7310016014598145
4	2020	LMEL	2	60021	25	23	1	0.24		2	0.32			2		3				3														3			1																		1																										0.7155205062307581
4	2020	LMEL	2	60021	25	24	1	0.2		2	0.305			1		8				4														3			1																		1																										0.6878514154961102
4	2020	LMEL	2	60021	25	25	1	0.242		2	0.32			2		3				3														3			1																		1																										0.7214831771160145
4	2020	LMEL	2	60021	25	26	1	0.167		2	0.305			2		3				3														3			1																		1																										0.5743559319392519
4	2020	LMEL	2	60021	25	27	1	0.22		2	0.315			2		3				4														3			1																		1																										0.6873714534830645
4	2020	LMEL	2	60021	25	28	1	0.187		2	0.295			2		8				4														3			1																		1																										0.7102000464051167
4	2020	LMEL	2	60021	25	29	1	0.209		2	0.305			1		8				4														3			1																		1																										0.7188047291934351
4	2020	LMEL	2	60021	25	30	1	0.17		2	0.305			1		8				3														3			1																		1																										0.5846737031716936
4	2020	LMEL	2	60021	25	31	1	0.208		2	0.31																																																																						0.6815744
4	2020	LMEL	2	60021	25	32	1	0.204		2	0.305																																																																						0.7016084438060324
4	2020	LMEL	2	60021	25	33	1	0.165		2	0.3																																																																						0.596084470136789
4	2020	LMEL	2	60021	25	34	1	0.199		2	0.315																																																																						0.6217587238324083
4	2020	LMEL	2	60021	25	35	1	0.194		2	0.31																																																																						0.6356992
4	2020	LMEL	2	60021	25	36	1	0.213		2	0.305																																																																						0.7325617575033573
4	2020	LMEL	2	60021	25	37	1	0.279		2	0.34																																																																						0.69442040824422
4	2020	LMEL	2	60021	25	38	1	0.23		2	0.315																																																																						0.7186156104595675
4	2020	LMEL	2	60021	25	39	1	0.2		2	0.305																																																																						0.6878514154961102
4	2020	LMEL	2	60021	25	40	1	0.175		2	0.3																																																																						0.6322108016602307
4	2020	LMEL	2	60021	25	41	1	0.177		2	0.305																																																																						0.6087485027140574
4	2020	LMEL	2	60021	25	42	1	0.167		2	0.305																																																																						0.5743559319392519
4	2020	LMEL	2	60021	25	43	1	0.174		2	0.3																																																																						0.6285981685078865
4	2020	LMEL	2	60021	25	44	1	0.184		2	0.3																																																																						0.6647245000313283
4	2020	LMEL	2	60021	25	45	1	0.209		2	0.32																																																																						0.6230991075092852
4	2020	LMEL	2	60021	25	46	1	0.215		2	0.32																																																																						0.6409871201650542
4	2020	LMEL	2	60021	25	47	1	0.209		2	0.305																																																																						0.7188047291934351
4	2020	LMEL	2	60021	25	48	1	0.171		2	0.295																																																																						0.6494342670335559
4	2020	LMEL	2	60021	25	49	1	0.204		2	0.31																																																																						0.6684672
4	2020	LMEL	2	60021	25	50	1	0.163		2	0.295																																																																						0.6190513773477755
4	2020	LMEL	2	60021	25	51	1	0.224		2	0.32																																																																						0.6678191391487076
4	2020	LMEL	2	60021	25	52	1	0.196		2	0.31																																																																						0.6422528000000001
4	2020	LMEL	2	60021	25	53	1	0.18		2	0.305																																																																						0.6190662739464992
4	2020	LMEL	2	60021	25	54	1	0.187		2	0.305																																																																						0.6431410734888631
4	2020	LMEL	2	60021	25	55	1	0.181		2	0.305																																																																						0.6225055310239797
4	2020	LMEL	2	60021	25	56	1	0.21		2	0.32																																																																						0.6260804429519133
4	2020	LMEL	2	60021	25	57	1	0.21		2	0.32																																																																						0.6260804429519133
4	2020	LMEL	2	60021	25	58	1	0.172		2	0.295																																																																						0.6532321282442785
4	2020	LMEL	2	60021	25	59	1	0.203		2	0.3																																																																						0.7333645299258676
4	2020	LMEL	2	60021	25	60	1	0.202		2	0.305																																																																						0.6947299296510713
4	2020	LMEL	2	60021	25	61	1	0.24		2	0.325																																																																						0.6832463632477511
4	2020	LMEL	2	60021	25	62	1	0.172		2	0.29																																																																						0.6873071085212221
4	2020	LMEL	2	60021	25	63	1	0.171		2	0.295																																																																						0.6494342670335559
4	2020	LMEL	2	60021	25	64	1	0.172		2	0.3																																																																						0.6213729022031982
4	2020	LMEL	2	60021	25	65	1	0.169		2	0.3																																																																						0.6105350027461657
4	2020	LMEL	2	60021	25	66	1	0.179		2	0.305																																																																						0.6156270168690187
4	2020	LMEL	2	60021	25	67	1	0.217		2	0.32																																																																						0.6469497910503105
4	2020	LMEL	2	60021	25	68	1	0.193		2	0.31																																																																						0.6324223999999999
4	2020	LMEL	2	60021	25	69	1	0.179		2	0.3																																																																						0.6466613342696074
4	2020	LMEL	2	60021	25	70	1	0.193		2	0.3																																																																						0.6972381984024258
4	2020	LMEL	2	60021	25	71	1	0.174		2	0.29																																																																						0.6952990516435619
4	2020	LMEL	2	60021	25	72	1	0.166		2	0.29																																																																						0.6633312791542026
4	2020	LMEL	2	60021	25	73	1	0.174		2	0.295																																																																						0.6608278506657236
4	2020	LMEL	2	60021	25	74	1	0.211		2	0.31																																																																						0.6914048
4	2020	LMEL	2	60021	25	75	1	0.242		2	0.32																																																																						0.7214831771160145
4	2020	LMEL	2	60021	25	76	1	0.208		2	0.305																																																																						0.7153654721159546
4	2020	LMEL	2	60021	25	77	1	0.212		2	0.32																																																																						0.6320431138371697
4	2020	LMEL	2	60021	25	78	1	0.227		2	0.32																																																																						0.6767631454765921
4	2020	LMEL	2	60021	25	79	1	0.18		2	0.305																																																																						0.6190662739464992
4	2020	LMEL	2	60021	25	80	1	0.169		2	0.3																																																																						0.6105350027461657
4	2020	LMEL	2	60021	25	81	1	0.206		2	0.315																																																																						0.6436296337159604
4	2020	LMEL	2	60021	25	82	1	0.208		2	0.31																																																																						0.6815744
4	2020	LMEL	2	60021	25	83	1	0.217		2	0.315																																																																						0.6779982063901135
4	2020	LMEL	2	60021	25	84	1	0.196		2	0.295																																																																						0.7443807973016197
4	2020	LMEL	2	60021	25	85	1	0.202		2	0.315																																																																						0.6311319709253592
4	2020	LMEL	2	60021	25	86	1	0.179		2	0.295																																																																						0.6798171567193363
4	2020	LMEL	2	60021	25	87	1	0.225		2	0.315																																																																						0.7029935319713159
4	2020	LMEL	2	60021	25	88	1	0.174		2	0.3																																																																						0.6285981685078865
4	2020	LMEL	2	60021	25	89	1	0.173		2	0.3																																																																						0.6249855353555424
4	2020	LMEL	2	60021	25	90	1	0.243		2	0.32																																																																						0.7244645125586426
4	2020	LMEL	2	60021	25	91	1	0.213		2	0.32																																																																						0.6350244492797978
4	2020	LMEL	2	60021	25	92	1	0.199		2	0.3																																																																						0.718913997316491
4	2020	LMEL	2	60021	25	93	1	0.172		2	0.3																																																																						0.6213729022031982
4	2020	LMEL	2	60021	25	94	1	0.177		2	0.3																																																																						0.6394360679649191
4	2020	LMEL	2	60021	25	95	1	0.223		2	0.315																																																																						0.6967447005760153
4	2020	LMEL	2	60021	25	96	1	0.166		2	0.29																																																																						0.6633312791542026
4	2020	LMEL	2	60021	25	97	1	0.219		2	0.32																																																																						0.6529124619355668
4	2020	LMEL	2	60021	25	98	1	0.219		2	0.32																																																																						0.6529124619355668
4	2020	LMEL	2	60021	25	99	1	0.174		2	0.305																																																																						0.5984307314816157
4	2020	LMEL	2	60021	25	100	1	0.217		2	0.32																																																																						0.6469497910503105
4	2020	LMEL	2	60021	16	1	1			2	0.15																																																																						
4	2020	LMEL	2	60021	16	2	1			2	0.15																																																																						
4	2020	LMEL	2	60021	16	3	1			2	0.075																																																																						
4	2020	LMEL	2	60021	16	4	1			2	0.165																																																																						
4	2020	LMEL	2	60021	16	5	1			2	0.175																																																																						
4	2020	LMEL	2	60021	16	6	1			2	0.075																																																																						
4	2020	LMEL	2	60021	16	7	1			2	0.095																																																																						
4	2020	LMEL	2	60021	16	8	1			2	0.05																																																																						
4	2020	LMEL	2	60021	16	9	1			2	0.055																																																																						
4	2020	LMEL	2	60021	16	10	1			2	0.085																																																																						
4	2020	LMEL	2	60021	16	11	1			2	0.04																																																																						
4	2020	LMEL	2	60021	16	12	1			2	0.115																																																																						
4	2020	LMEL	2	60021	16	13	1			2	0.19																																																																						
4	2020	LMEL	2	60021	16	14	1			2	0.11																																																																						
4	2020	LMEL	2	60021	16	15	1			2	0.17																																																																						
4	2020	LMEL	2	60021	16	16	1			2	0.095																																																																						
4	2020	LMEL	2	60021	16	17	1			2	0.12																																																																						
4	2020	LMEL	2	60021	16	18	1			2	0.085																																																																						
4	2020	LMEL	2	60021	16	19	1			2	0.15																																																																						
4	2020	LMEL	2	60021	16	20	1			2	0.225																																																																						
4	2020	LMEL	2	60021	16	21	1			2	0.085																																																																						
4	2020	LMEL	2	60021	16	22	1			2	0.15																																																																						
4	2020	LMEL	2	60021	16	23	1			2	0.26																																																																						
4	2020	LMEL	2	60021	16	24	1			2	0.15																																																																						
4	2020	LMEL	2	60021	16	25	1			2	0.275																																																																						
4	2020	LMEL	2	60021	16	26	1			2	0.06																																																																						
4	2020	LMEL	2	60021	16	27	1			2	0.17																																																																						
4	2020	LMEL	2	60021	16	28	1			2	0.155																																																																						
4	2020	LMEL	2	60021	16	29	1			2	0.06																																																																						
4	2020	LMEL	2	60021	16	30	1			2	0.15																																																																						
4	2020	LMEL	2	60021	16	31	1			2	0.155																																																																						
4	2020	LMEL	2	60021	16	32	1			2	0.06																																																																						
4	2020	LMEL	2	60021	23	1	1			2	0.04																																																																						
4	2020	LMEL	2	60022	23	1	1			2	0.415																																																																						
4	2020	LMEL	2	60022	23	2	1			2	0.47																																																																						
4	2020	LMEL	2	60022	23	3	1			2	0.47																																																																						
4	2020	LMEL	2	60022	23	4	1			2	0.48																																																																						
4	2020	LMEL	2	60022	24	1	1			2	0.145																																																																						
4	2020	LMEL	2	60022	24	2	1			2	0.11																																																																						
4	2020	LMEL	2	60022	24	3	1			2	0.09																																																																						
4	2020	LMEL	2	60022	24	4	1			2	0.11																																																																						
4	2020	LMEL	2	60022	24	5	1			2	0.08																																																																						
4	2020	LMEL	2	60022	24	6	1			2	0.075																																																																						
4	2020	LMEL	2	60022	24	7	1			2	0.1																																																																						
4	2020	LMEL	2	60022	24	8	1			2	0.095																																																																						
4	2020	LMEL	2	60022	24	9	1			2	0.095																																																																						
4	2020	LMEL	2	60022	24	10	1			2	0.095																																																																						
4	2020	LMEL	2	60022	24	11	1			2	0.105																																																																						
4	2020	LMEL	2	60022	24	12	1			2	0.08																																																																						
4	2020	LMEL	2	60022	24	13	1			2	0.1																																																																						
4	2020	LMEL	2	60022	24	14	1			2	0.08																																																																						
4	2020	LMEL	2	60022	24	15	1			2	0.1																																																																						
4	2020	LMEL	2	60022	24	16	1			2	0.09																																																																						
4	2020	LMEL	2	60022	24	17	1			2	0.11																																																																						
4	2020	LMEL	2	60022	24	18	1			2	0.12																																																																						
4	2020	LMEL	2	60022	24	19	1			2	0.085																																																																						
4	2020	LMEL	2	60022	24	20	1			2	0.215																																																																						
4	2020	LMEL	2	60022	24	21	1			2	0.185																																																																						
4	2020	LMEL	2	60022	24	22	1			2	0.17																																																																						
4	2020	LMEL	2	60022	24	23	1			2	0.11																																																																						
4	2020	LMEL	2	60022	24	24	1			2	0.095																																																																						
4	2020	LMEL	2	60022	24	25	1			2	0.12																																																																						
4	2020	LMEL	2	60022	24	26	1			2	0.11																																																																						
4	2020	LMEL	2	60022	24	27	1			2	0.09																																																																						
4	2020	LMEL	2	60022	24	28	1			2	0.085																																																																						
4	2020	LMEL	2	60022	24	29	1			2	0.11																																																																						
4	2020	LMEL	2	60022	24	30	1			2	0.105																																																																						
4	2020	LMEL	2	60022	24	31	1			2	0.17																																																																						
4	2020	LMEL	2	60022	24	32	1			2	0.17																																																																						
4	2020	LMEL	2	60022	24	33	1			2	0.095																																																																						
4	2020	LMEL	2	60022	24	34	1			2	0.1																																																																						
4	2020	LMEL	2	60022	24	35	1			2	0.11																																																																						
4	2020	LMEL	2	60022	24	36	1			2	0.095																																																																						
4	2020	LMEL	2	60022	25	1	1			2	0.26																																																																						
4	2020	LMEL	2	60022	25	2	1			2	0.155																																																																						
4	2020	LMEL	2	60022	26	1	1			2	0.195																																																																						
4	2020	LMEL	2	60022	27	1	1			2	0.105																																																																						
4	2020	LMEL	2	60022	28	1	1			2	0.145																																																																						
4	2020	LMEL	2	60022	30	1	1			2	0.18																																																																						
4	2020	LMEL	2	60022	30	2	1			2	0.15																																																																						
4	2020	LMEL	2	60022	30	3	1			2	0.19																																																																						
4	2020	LMEL	2	60022	30	4	1			2	0.2																																																																						
4	2020	LMEL	2	60022	30	5	1			2	0.155																																																																						
4	2020	LMEL	2	60022	30	6	1			2	0.195																																																																						
4	2020	LMEL	2	60022	30	7	1			2	0.185																																																																						
4	2020	LMEL	2	60022	30	8	1			2	0.19																																																																						
4	2020	LMEL	2	60022	30	9	1			2	0.21																																																																						
4	2020	LMEL	2	60022	30	10	1			2	0.19																																																																						
4	2020	LMEL	2	60022	30	11	1			2	0.185																																																																						
4	2020	LMEL	2	60022	30	12	1			2	0.18																																																																						
4	2020	LMEL	2	60022	30	13	1			2	0.19																																																																						
4	2020	LMEL	2	60022	30	14	1			2	0.175																																																																						
4	2020	LMEL	2	60022	31	1	1			2	0.37																																																																						
4	2020	LMEL	2	60022	31	2	1			2	0.255																																																																						
4	2020	LMEL	2	60022	31	3	1			2	0.185																																																																						
4	2020	LMEL	2	60022	31	4	1			2	0.33																																																																						
4	2020	LMEL	2	60022	31	5	1			2	0.3																																																																						
4	2020	LMEL	2	60022	31	6	1			2	0.375																																																																						
4	2020	LMEL	2	60022	31	7	1			2	0.355																																																																						
4	2020	LMEL	2	60022	31	8	1			2	0.275																																																																						
4	2020	LMEL	2	60022	32	1	1			2	0.185																																																																						
4	2020	LMEL	2	60022	41	1	1			3	0.83																																																																						
4	2020	LMEL	2	60022	41	2	1			3	0.59																																																																						
4	2020	LMEL	2	60022	41	3	1			2	0.265																																																																						
4	2020	LMEL	2	60022	41	4	1			2	0.315																																																																						
4	2020	LMEL	2	60022	41	5	1			2	0.29																																																																						
4	2020	LMEL	2	60022	42	1	1			2	0.15																																																																						
4	2020	LMEL	2	60022	42	2	1			2	0.115																																																																						
4	2020	LMEL	2	60022	22	1	1	1.383		3	0.71			2	1																																																																		0.3783589875819325
4	2020	LMEL	2	60022	22	2	1	0.816		3	0.59			1	1																																																																		0.3873818434937
4	2020	LMEL	2	60022	22	3	1	1.196		3	0.67			2	1																																																																		0.3888838083625464
4	2020	LMEL	2	60022	22	4	1	1.197		3	0.68			2	1																																																																		0.3724109447438761
4	2020	LMEL	2	60022	22	5	1	1.408		3	0.64			1	1																																																																		0.524715037902556
4	2020	LMEL	2	60022	37	1	1	0.248		2	0.29			2	2	2																		2	2	0	1		4																1																										0.991000947170134
4	2020	LMEL	2	60022	37	2	1	0.275		2	0.3			2	1	1																		1			1		4																1																										0.9934741168946483
4	2020	LMEL	2	60022	37	3	1	0.238		2	0.29			1	2	2																		3	2	1	1		4																1																										0.9510412315584351
4	2020	LMEL	2	60022	37	4	1	0.249		2	0.305			2	2	2																		2	2	0	1		4																1																										0.8563750122926572
4	2020	LMEL	2	60022	37	5	1	1.37		3	0.55			1	2	2																		6	5	1	1		4																1																										0.8013857539058415
4	2020	LMEL	2	60022	37	6	1	0.36		2	0.345			2	2	1																		2	2	0	1		4																1																										0.8579027777208904
4	2020	LMEL	2	60022	37	7	1	0.33		2	0.325			2	2	2																		2	2	0	1		4																1																										0.9394637494656577
4	2020	LMEL	2	60022	37	8	1	0.36		2	0.33			1	2	2																		3	2	1	1		4																1																										0.9793266024465314
4	2020	LMEL	2	60022	37	9	1	0.4		2	0.355			2	2	2																		2	2	0	1		4																1																										0.8754510197123527
4	2020	LMEL	2	60022	37	10	1	0.38		2	0.325			2	2	2																		2	2	0	1		4																1																										1.0818067418089392
4	2020	LMEL	2	60022	37	11	1	0.026		2	0.145			2	1	1																		1			1		4																1																										0.8102094177106716
4	2020	LMEL	2	60022	37	12	1	0.042		2	0.175			2	1	1																		1			1		4																1																										0.7510246960836633
4	2020	LMEL	2	60022	37	13	1	0.028		2	0.145			2	1	1																		1			1		4																1																										0.8725332190730308
4	2020	LMEL	2	60022	37	14	1	0.056		2	0.19			1	1	1																		1			1		4																1																										0.7850473021665465
4	2020	LMEL	2	60022	37	15	1			2	0.295																																																																						
4	2020	LMEL	2	60022	37	16	1			2	0.305																																																																						
4	2020	LMEL	2	60022	37	17	1			2	0.265																																																																						
4	2020	LMEL	2	60022	37	18	1			2	0.26																																																																						
4	2020	LMEL	2	60022	37	19	1			2	0.29																																																																						
4	2020	LMEL	2	60022	37	20	1			2	0.305																																																																						
4	2020	LMEL	2	60022	37	21	1			2	0.275																																																																						
4	2020	LMEL	2	60022	37	22	1			2	0.295																																																																						
4	2020	LMEL	2	60022	37	23	1			2	0.305																																																																						
4	2020	LMEL	2	60022	38	1	1	3.365		3	0.69			1	4	4																																																																	1.0023759885523598
4	2020	LMEL	2	60022	39	1	1	0.33		2	0.34			1	2	2																																																																	0.8213574721168194
4	2020	LMEL	2	60022	39	2	1	0.57		2	0.38			1	2	2																																																																	1.0185457411637389
4	2020	LMEL	2	60022	39	3	1	0.32		2	0.335			2	2	2																																																																	0.8323934359599654
4	2020	LMEL	2	60022	39	4	1	0.4		2	0.345			2	2	2																																																																	0.9532253085787671
4	2020	LMEL	2	60022	39	5	1	0.19		2	0.29			2	2	2																																																																	0.7592345966222802
4	2020	LMEL	2	60022	39	6	1	0.55		2	0.39			1	2	2																																																																	0.909585872270887
4	2020	LMEL	2	60022	39	7	1	0.54		2	0.39			1	2	2																																																																	0.8930479473205074
4	2020	LMEL	2	60022	39	8	1	0.34		2	0.335			2	2	2																																																																	0.8844180257074632
4	2020	LMEL	2	60022	39	9	1	0.2		2	0.29			1	2																																																																		0.7991943122339791
4	2020	LMEL	2	60022	39	10	1			2	0.39																																																																						
4	2020	LMEL	2	60022	39	11	1			2	0.34																																																																						
4	2020	LMEL	2	60022	39	12	1			2	0.39																																																																						
4	2020	LMEL	2	60022	40	1	1	0.026		2	0.155			1	2	2																		2			1		4																1																										0.6654748907205446
4	2020	LMEL	2	60022	40	2	1	0.047		2	0.175			1	2	2																		2			1		4																1																										0.8404323979983851
4	2020	LMEL	2	60022	40	3	1	0.036		2	0.17			1	2	2																		2			1		4																1																										0.701350647927454
4	2020	LMEL	2	60022	40	4	1	0.033		2	0.155			1	2	2																		2			1		4																1																										0.8446412074529989
4	2020	LMEL	2	60022	40	5	1	0.022		2	0.14			1	2	2																		2			1		4																1																										0.7602879158499511
4	2020	LMEL	2	60022	40	6	1	0.034		2	0.165			2	2	2																		2			1		4																1																										0.7234932488371242
4	2020	LMEL	2	60022	40	7	1	0.036		2	0.165			1	2	2																		2			1		4																1																										0.7660516752393081
4	2020	LMEL	2	60022	40	8	1	0.02		2	0.14			1	2	2																		2			1		4																1																										0.6911708325908646
4	2020	LMEL	2	60022	40	9	1	0.049		2	0.19			1	2	2																		2			1		4																1																										0.6869163893957283
4	2020	LMEL	2	60022	40	10	1			2	0.175																																																																						
4	2020	LMEL	2	60022	40	11	1			2	0.15																																																																						
4	2020	LMEL	2	60022	40	12	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	13	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	14	1			2	0.17																																																																						
4	2020	LMEL	2	60022	40	15	1			2	0.135																																																																						
4	2020	LMEL	2	60022	40	16	1			2	0.165																																																																						
4	2020	LMEL	2	60022	40	17	1			2	0.125																																																																						
4	2020	LMEL	2	60022	40	18	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	19	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	20	1			2	0.175																																																																						
4	2020	LMEL	2	60022	40	21	1			2	0.15																																																																						
4	2020	LMEL	2	60022	40	22	1			2	0.1																																																																						
4	2020	LMEL	2	60022	40	23	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	24	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	25	1			2	0.15																																																																						
4	2020	LMEL	2	60022	40	26	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	27	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	28	1			2	0.13																																																																						
4	2020	LMEL	2	60022	40	29	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	30	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	31	1			2	0.135																																																																						
4	2020	LMEL	2	60022	40	32	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	33	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	34	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	35	1			2	0.11																																																																						
4	2020	LMEL	2	60022	40	36	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	37	1			2	0.15																																																																						
4	2020	LMEL	2	60022	40	38	1			2	0.1																																																																						
4	2020	LMEL	2	60022	40	39	1			2	0.11																																																																						
4	2020	LMEL	2	60022	40	40	1			2	0.1																																																																						
4	2020	LMEL	2	60022	40	41	1			2	0.175																																																																						
4	2020	LMEL	2	60022	40	42	1			2	0.175																																																																						
4	2020	LMEL	2	60022	40	43	1			2	0.135																																																																						
4	2020	LMEL	2	60022	40	44	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	45	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	46	1			2	0.13																																																																						
4	2020	LMEL	2	60022	40	47	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	48	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	49	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	50	1			2	0.105																																																																						
4	2020	LMEL	2	60022	40	51	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	52	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	53	1			2	0.17																																																																						
4	2020	LMEL	2	60022	40	54	1			2	0.135																																																																						
4	2020	LMEL	2	60022	40	55	1			2	0.135																																																																						
4	2020	LMEL	2	60022	40	56	1			2	0.135																																																																						
4	2020	LMEL	2	60022	40	57	1			2	0.105																																																																						
4	2020	LMEL	2	60022	40	58	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	59	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	60	1			2	0.135																																																																						
4	2020	LMEL	2	60022	40	61	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	62	1			2	0.13																																																																						
4	2020	LMEL	2	60022	40	63	1			2	0.15																																																																						
4	2020	LMEL	2	60022	40	64	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	65	1			2	0.13																																																																						
4	2020	LMEL	2	60022	40	66	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	67	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	68	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	69	1			2	0.175																																																																						
4	2020	LMEL	2	60022	40	70	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	71	1			2	0.15																																																																						
4	2020	LMEL	2	60022	40	72	1			2	0.115																																																																						
4	2020	LMEL	2	60022	40	73	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	74	1			2	0.165																																																																						
4	2020	LMEL	2	60022	40	75	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	76	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	77	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	78	1			2	0.13																																																																						
4	2020	LMEL	2	60022	40	79	1			2	0.17																																																																						
4	2020	LMEL	2	60022	40	80	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	81	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	82	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	83	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	84	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	85	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	86	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	87	1			2	0.13																																																																						
4	2020	LMEL	2	60022	40	88	1			2	0.15																																																																						
4	2020	LMEL	2	60022	40	89	1			2	0.125																																																																						
4	2020	LMEL	2	60022	40	90	1			2	0.175																																																																						
4	2020	LMEL	2	60022	40	91	1			2	0.12																																																																						
4	2020	LMEL	2	60022	40	92	1			2	0.155																																																																						
4	2020	LMEL	2	60022	40	93	1			2	0.165																																																																						
4	2020	LMEL	2	60022	40	94	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	95	1			2	0.14																																																																						
4	2020	LMEL	2	60022	40	96	1			2	0.125																																																																						
4	2020	LMEL	2	60022	40	97	1			2	0.145																																																																						
4	2020	LMEL	2	60022	40	98	1			2	0.12																																																																						
4	2020	LMEL	2	60022	40	99	1			2	0.115																																																																						
4	2020	LMEL	2	60022	40	100	1			2	0.15																																																																						
4	2020	LMEL	2	60022	29	1	1	0.047		2	0.2																																																																						0.5660082680862034
4	2020	LMEL	2	60022	29	2	1	0.042		2	0.19																																																																						0.58878547662491
4	2020	LMEL	2	60022	29	3	1	0.029		2	0.17																																																																						0.5649769108304491
4	2020	LMEL	2	60022	29	4	1	0.049		2	0.195																																																																						0.6360551599366379
4	2020	LMEL	2	60022	33	1	1	0.12		2	0.27			1		8				3														2			1																		1																										0.5930369126868973
4	2020	LMEL	2	60022	33	2	1	0.169		2	0.305			1		8				4														2			1																		1																										0.581234446094213
4	2020	LMEL	2	60022	33	3	1	0.082		2	0.23			1		8				3														1			1																		1																										0.6524466126359316
4	2020	LMEL	2	60022	33	4	1	0.204		2	0.31			1		8				2														3			1																		1																										0.6684672
4	2020	LMEL	2	60022	33	5	1	0.084		2	0.23			1		3				3														1			1																		1																										0.6683599446514421
4	2020	LMEL	2	60022	33	6	1	0.088		2	0.24			1		2				3														1			1																		1																										0.6170884862376776
4	2020	LMEL	2	60022	33	7	1	0.08		2	0.235			1		8				3														1			1																		1																										0.597171599358507
4	2020	LMEL	2	60022	33	8	1	0.067		2	0.225			2		2				3														1			1																		1																										0.569024020298021
4	2020	LMEL	2	60022	33	9	1	0.066		2	0.225			2		2				3														1			1																		1																										0.5605311244726774
4	2020	LMEL	2	60022	33	10	1	0.059		2	0.215			2		2				3														1			1																		1																										0.573421837106285
4	2020	LMEL	2	60022	33	11	1	0.069		2	0.225			2		2				3														1			1																		1																										0.5860098119487082
4	2020	LMEL	2	60022	33	12	1	0.074		2	0.23			2		2				3														1			1																		1																										0.5887932845738895
4	2020	LMEL	2	60022	33	13	1	0.064		2	0.215			2		2				3														1			1																		1																										0.6220169080474955
