"Ship:","4174","","Survey:","2020102","","Date:","15.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","06:01:00","","","8419.949","6031.650649 N","00057.705643 W","94.90","196.56","1.6","8.0","15.3","180","6.6","994.2","79","","","","","","","","","","","","","",""
"  -->","06:02:00","","","8419.978","6031.628256 N","00057.740639 W","95.08","197.41","1.7","8.1","16.5","183","6.6","994.0","79","","","","","","","","","","","","","",""
"  -->","06:03:00","","","8420.005","6031.607793 N","00057.777124 W","94.91","196.62","1.6","8.1","15.1","180","6.6","994.1","79","","","","","","","","","","","","","",""
"  -->","06:04:00","","","8420.034","6031.585037 N","00057.812837 W","95.21","194.31","1.7","8.1","14.4","184","6.7","994.1","80","","","","","","","","","","","","","",""
"  -->","06:05:00","","","8420.062","6031.561228 N","00057.840493 W","95.14","192.38","1.5","8.1","14.9","178","6.7","994.1","80","","","","","","","","","","","","","",""
"  -->","06:06:00","","","8420.091","6031.536804 N","00057.867900 W","95.18","192.32","1.7","8.1","16.3","181","6.7","993.9","80","","","","","","","","","","","","","",""
"  -->","06:07:00","","","8420.119","6031.513053 N","00057.896149 W","95.33","191.97","1.6","8.1","16.5","184","6.6","994.0","79","","","","","","","","","","","","","",""
"  -->","06:08:00","","","8420.145","6031.491111 N","00057.924543 W","95.60","192.51","1.8","8.1","14.1","177","6.6","993.9","79","","","","","","","","","","","","","",""
"  -->","06:09:00","","","8420.171","6031.469801 N","00057.951676 W","95.56","191.81","1.6","8.1","15.3","182","6.7","993.9","79","","","","","","","","","","","","","",""
"  -->","06:10:00","","","8420.196","6031.451770 N","00057.981140 W","95.46","191.85","1.4","8.1","16.0","181","6.6","993.9","80","","","","","","","","","","","","","",""
"  -->","06:11:00","","","8420.217","6031.437064 N","00058.009867 W","95.62","191.79","1.3","8.1","16.7","177","6.7","993.9","79","","","","","","","","","","","","","",""
"  -->","06:12:00","","","8420.236","6031.421748 N","00058.036471 W","95.58","192.10","1.1","8.1","16.2","184","6.6","994.0","79","","","","","","","","","","","","","",""
"  -->","06:13:00","","","8420.257","6031.406147 N","00058.063779 W","95.27","192.28","1.4","8.1","16.4","184","6.7","993.9","80","","","","","","","","","","","","","",""
"  -->","06:14:00","","","8420.280","6031.389663 N","00058.092937 W","95.32","191.94","1.4","8.1","16.3","178","6.7","994.0","79","","","","","","","","","","","","","",""
"  -->","06:15:00","","","8420.302","6031.373260 N","00058.121787 W","95.38","192.08","1.4","8.1","18.8","181","6.7","994.0","79","","","","","","","","","","","","","",""
"  -->","06:16:00","","","8420.323","6031.359098 N","00058.151078 W","95.53","191.79","1.2","8.1","14.1","178","6.6","994.0","79","","","","","","","","","","","","","",""
"  -->","06:17:00","","","8420.344","6031.341701 N","00058.178397 W","95.39","191.92","1.2","8.1","16.0","185","6.7","993.9","79","","","","","","","","","","","","","",""
"  -->","06:18:00","","","8420.368","6031.322837 N","00058.206371 W","95.42","191.85","1.5","8.1","15.6","177","6.7","994.0","79","","","","","","","","","","","","","",""
"  -->","06:19:00","","","8420.393","6031.303701 N","00058.237518 W","95.33","192.24","1.5","8.1","17.7","177","6.6","994.0","78","","","","","","","","","","","","","",""
"  -->","06:20:00","","","8420.417","6031.285756 N","00058.267645 W","95.47","192.17","1.4","8.1","15.8","185","6.7","994.0","77","","","","","","","","","","","","","",""
"  -->","06:21:00","","","8420.439","6031.267475 N","00058.294570 W","95.51","191.78","1.5","8.1","15.8","179","6.8","993.9","78","","","","","","","","","","","","","",""
"  -->","06:22:00","","","8420.463","6031.248519 N","00058.321624 W","95.68","192.37","1.5","8.1","15.4","183","6.6","993.9","79","","","","","","","","","","","","","",""
"  -->","06:23:00","","","8420.486","6031.230999 N","00058.351322 W","95.83","192.95","1.3","8.1","15.2","173","6.7","993.9","78","","","","","","","","","","","","","",""
"  -->","06:24:00","","","8420.509","6031.216064 N","00058.382151 W","95.51","190.78","1.2","8.1","16.1","180","6.6","993.9","78","","","","","","","","","","","","","",""
"  -->","06:25:00","","","8420.529","6031.200401 N","00058.407645 W","95.99","188.78","1.0","8.1","16.1","181","6.7","993.9","78","","","","","","","","","","","","","",""
"  -->","06:26:00","","","8420.550","6031.183579 N","00058.432156 W","96.05","188.14","1.3","8.1","17.2","178","6.7","993.8","78","","","","","","","","","","","","","190.31",""
"  -->","06:27:00","","","8420.571","6031.165038 N","00058.453311 W","96.31","187.94","1.1","8.1","15.3","182","6.6","993.8","77","","","","","","","","","","","","","190.31",""
"  -->","06:28:00","","","8420.594","6031.144438 N","00058.473682 W","96.63","187.25","1.4","8.1","15.9","182","6.8","993.7","78","","","","","","","","","","","","","",""
"  -->","06:29:00","","","8420.619","6031.123248 N","00058.493078 W","96.80","187.05","1.5","8.1","14.3","178","6.7","993.8","78","","","","","","","","","","","","","",""
"  -->","06:30:00","","","8420.642","6031.103990 N","00058.513729 W","96.91","188.44","1.7","8.1","15.1","175","6.7","993.6","78","","","","","","","","","","","","","",""
"  -->","06:31:00","","","8420.663","6031.085911 N","00058.535290 W","97.28","188.47","1.0","8.1","16.1","179","6.7","993.7","77","","","","","","","","","","","","","",""
"  -->","06:32:00","","","8420.685","6031.067279 N","00058.558838 W","97.42","187.57","1.5","8.1","13.7","180","6.7","993.7","78","","","","","","","","","","","","","202.50",""
"  -->","06:33:00","","","8420.709","6031.046680 N","00058.578556 W","98.09","187.57","1.2","8.1","15.6","175","6.7","993.7","78","","","","","","","","","","","","","202.50",""
"  -->","06:34:00","","","8420.732","6031.025977 N","00058.598788 W","98.09","187.56","1.5","8.1","17.1","182","6.7","993.6","78","","","","","","","","","","","","","167.75",""
"  -->","06:35:00","","","8420.755","6031.006150 N","00058.622804 W","98.39","188.23","1.3","8.1","16.2","180","6.7","993.5","77","","","","","","","","","","","","","167.75",""
"  -->","06:36:00","","","8420.778","6030.985936 N","00058.644007 W","98.47","187.53","1.1","8.1","14.5","177","6.8","993.5","77","","","","","","","","","","","","","",""
"  -->","06:37:00","","","8420.802","6030.964006 N","00058.663142 W","98.51","188.06","1.7","8.1","16.1","179","6.8","993.5","78","","","","","","","","","","","","","",""
"  -->","06:38:00","","","8420.826","6030.944489 N","00058.685452 W","98.75","189.21","1.1","8.1","15.4","178","6.7","993.4","78","","","","","","","","","","","","","",""
"  -->","06:39:00","","","8420.848","6030.927085 N","00058.712105 W","98.99","188.38","1.3","8.1","15.4","178","6.8","993.4","78","","","","","","","","","","","","","",""
"  -->","06:40:00","","","8420.872","6030.907295 N","00058.737060 W","98.91","186.82","1.3","8.1","16.2","189","6.8","993.4","79","","","","","","","","","","","","","",""
"  -->","06:41:00","","","8420.896","6030.885817 N","00058.759669 W","99.07","188.63","1.4","8.1","15.2","178","6.8","993.4","79","","","","","","","","","","","","","",""
"  -->","06:42:00","","","8420.921","6030.864982 N","00058.785645 W","99.14","189.66","1.5","8.1","15.3","179","6.8","993.4","79","","","","","","","","","","","","","",""
"  -->","06:43:00","","","8420.945","6030.845431 N","00058.812898 W","99.29","188.99","1.5","8.1","16.7","181","6.8","993.3","79","","","","","","","","","","","","","",""
"  -->","06:44:00","","","8420.968","6030.827487 N","00058.839069 W","99.50","186.33","1.4","8.1","16.0","180","6.7","993.3","78","","","","","","","","","","","","","",""
"  -->","06:45:00","","","8420.990","6030.810841 N","00058.861995 W","99.45","181.99","1.0","8.1","15.5","184","6.7","993.1","77","","","","","","","","","","","","","",""
"  -->","06:46:00","","","8421.004","6030.794599 N","00058.876567 W","99.33","181.45","1.3","8.1","17.6","177","6.8","993.1","77","","","","","","","","","","","","","",""
"  -->","06:47:00","","","8421.020","6030.778156 N","00058.888395 W","99.51","182.51","0.9","8.1","15.3","179","6.8","993.0","76","","","","","","","","","","","","","",""
"  -->","06:48:00","","","8421.034","6030.761820 N","00058.900892 W","99.77","183.09","1.0","8.1","17.0","178","6.8","993.0","77","","","","","","","","","","","","","",""
"  -->","06:49:00","","","8421.047","6030.746125 N","00058.912349 W","99.81","181.49","1.1","8.1","17.4","185","6.8","993.2","76","","","","","","","","","","","","","",""
"  -->","06:50:00","","","8421.063","6030.728590 N","00058.917089 W","99.72","182.02","1.1","8.1","15.0","179","6.8","993.0","76","","","","","","","","","","","","","",""
"  -->","06:51:00","","","8421.081","6030.709345 N","00058.924928 W","99.35","182.15","1.5","8.1","14.7","178","6.8","993.1","77","","","","","","","","","","","","","199.38",""
"  -->","06:52:00","","","8421.104","6030.687350 N","00058.934975 W","99.88","182.46","1.2","8.1","15.8","176","6.8","993.2","78","","","","","","","","","","","","","",""
"  -->","06:53:00","","","8421.127","6030.665441 N","00058.948284 W","99.87","182.00","1.4","8.1","15.6","174","6.7","993.1","78","","","","","","","","","","","","","",""
"  -->","06:54:00","","","8421.152","6030.641643 N","00058.962617 W","100.54","183.18","1.3","8.1","15.8","180","6.8","993.1","79","","","","","","","","","","","","","",""
"  -->","06:55:00","","","8421.175","6030.620509 N","00058.979343 W","100.37","182.34","1.2","8.1","12.6","183","6.8","993.1","78","","","","","","","","","","","","","",""
"  -->","06:56:00","","","8421.197","6030.599958 N","00058.994703 W","100.34","182.26","1.3","8.1","15.4","180","6.8","993.1","79","","","","","","","","","","","","","",""
"  -->","06:57:00","","","8421.220","6030.578470 N","00059.006425 W","100.29","181.79","1.2","8.1","16.8","182","6.7","993.1","79","","","","","","","","","","","","","",""
"  -->","06:58:00","","","8421.241","6030.557447 N","00059.012449 W","100.74","182.81","1.0","8.1","15.3","182","6.7","993.0","77","","","","","","","","","","","","","",""
"  -->","06:59:00","","","8421.260","6030.538353 N","00059.022218 W","100.45","182.68","1.1","8.1","15.0","184","6.7","992.9","77","","","","","","","","","","","","","",""
"  -->","07:00:00","","","8421.282","6030.517022 N","00059.034079 W","100.19","182.23","1.2","8.1","16.3","178","6.8","993.0","78","","","","","","","","","","","","","",""
"  -->","07:01:00","","","8421.306","6030.498885 N","00059.049535 W","100.01","181.49","1.5","8.1","17.3","178","6.7","993.0","78","","","","","","","","","","","","","",""
"  -->","07:02:00","","","8421.329","6030.474703 N","00059.064420 W","100.48","182.62","1.3","8.1","14.9","177","6.7","992.9","77","","","","","","","","","","","","","",""
"  -->","07:03:00","","","8421.354","6030.451020 N","00059.077780 W","100.21","182.02","1.4","8.1","16.1","177","6.8","992.9","78","","","","","","","","","","","","","",""
"  -->","07:04:00","","","8421.380","6030.424760 N","00059.089591 W","99.99","181.92","1.8","8.1","16.1","183","6.8","992.9","77","","","","","","","","","","","","","",""
"  -->","07:05:00","","","8421.409","6030.397277 N","00059.103043 W","100.07","182.17","1.7","8.1","13.8","177","6.7","992.8","77","","","","","","","","","","","","","",""
"  -->","07:06:00","","","8421.437","6030.370370 N","00059.117068 W","99.89","182.41","1.6","8.1","16.1","176","6.7","992.8","77","","","","","","","","","","","","","",""
"  -->","07:07:00","","","8421.463","6030.346038 N","00059.130764 W","99.99","182.67","1.4","8.1","17.5","177","6.7","992.7","75","","","","","","","","","","","","","",""
"  -->","07:08:00","","","8421.487","6030.323783 N","00059.147338 W","99.92","182.85","1.3","8.1","16.3","179","6.7","992.6","74","","","","","","","","","","","","","",""
"  -->","07:09:00","","","8421.511","6030.300988 N","00059.161301 W","99.59","181.65","1.6","8.1","17.1","178","6.8","992.7","75","","","","","","","","","","","","","",""
"  -->","07:10:00","","","8421.535","6030.277778 N","00059.173337 W","99.76","181.56","1.3","8.1","18.1","176","6.7","992.6","74","","","","","","","","","","","","","",""
"  -->","07:11:00","","","8421.558","6030.256487 N","00059.186257 W","99.82","181.77","1.4","8.1","17.2","180","6.8","992.6","74","","","","","","","","","","","","","",""
"  -->","07:12:00","","","8421.580","6030.236323 N","00059.201506 W","100.07","183.32","1.4","8.1","16.3","174","6.8","992.6","75","","","","","","","","","","","","","",""
"  -->","07:13:00","","","8421.602","6030.216685 N","00059.221038 W","99.89","182.05","1.2","8.1","16.0","173","6.8","992.7","75","","","","","","","","","","","","","",""
"  -->","07:14:00","","","8421.624","6030.196879 N","00059.237952 W","100.02","181.92","1.1","8.1","17.2","181","6.7","992.6","75","","","","","","","","","","","","","",""
"  -->","07:15:00","","","8421.645","6030.177577 N","00059.254938 W","99.86","181.78","1.4","8.1","16.9","175","6.8","992.6","74","","","","","","","","","","","","","",""
"  -->","07:16:00","","","8421.668","6030.157437 N","00059.273661 W","99.99","181.44","1.5","8.0","16.2","172","6.8","992.6","75","","","","","","","","","","","","","",""
"  -->","07:17:00","","","8421.690","6030.136951 N","00059.291548 W","100.04","182.21","1.4","8.0","14.4","177","6.8","992.6","76","","","","","","","","","","","","","",""
"  -->","07:18:00","","","8421.713","6030.116126 N","00059.306066 W","100.13","182.03","1.1","8.0","18.7","178","6.8","992.6","76","","","","","","","","","","","","","100.75",""
"  -->","07:19:00","","","8421.733","6030.097026 N","00059.320689 W","100.20","182.25","1.2","8.0","15.6","178","6.8","992.4","74","","","","","","","","","","","","","100.75",""
"  -->","07:20:00","","","8421.755","6030.076918 N","00059.338030 W","100.35","181.84","1.5","8.0","16.8","175","6.8","992.4","76","","","","","","","","","","","","","",""
"  -->","07:21:00","","","8421.777","6030.056948 N","00059.358364 W","100.13","183.09","1.6","8.0","17.5","172","6.7","992.4","76","","","","","","","","","","","","","",""
"  -->","07:22:00","","","8421.799","6030.038742 N","00059.382137 W","100.50","182.86","1.4","8.0","17.3","173","6.8","992.5","74","","","","","","","","","","","","","",""
"  -->","07:23:00","","","8421.819","6030.022915 N","00059.404249 W","100.57","181.97","1.4","8.0","18.4","181","6.9","992.4","74","","","","","","","","","","","","","",""
"  -->","07:24:00","","","8421.837","6030.004755 N","00059.414207 W","100.73","172.56","1.3","8.0","17.1","181","6.8","992.4","74","","","","","","","","","","","","","",""
"  -->","07:25:00","","","8421.858","6029.986926 N","00059.404548 W","100.79","154.20","1.4","8.0","17.0","179","6.8","992.1","74","","","","","","","","","","","","","",""
"  -->","07:26:00","","","8421.887","6029.977136 N","00059.354041 W","101.39","125.01","1.9","8.0","15.0","177","6.8","991.9","72","","","","","","","","","","","","","",""
"  -->","07:27:00","","","8421.919","6029.982240 N","00059.292788 W","101.70","116.80","1.8","8.0","15.6","174","6.9","991.6","74","","","","","","","","","","","","","",""
"  -->","07:28:00","","","8421.948","6029.995753 N","00059.243052 W","101.83","111.31","1.6","8.0","15.3","176","6.9","992.0","75","","","","","","","","","","","","","",""
"  -->","07:29:00","","","8421.976","6030.015266 N","00059.203721 W","102.16","106.76","1.9","8.0","15.4","182","6.8","992.2","75","","","","","","","","","","","","","",""
"  -->","07:30:00","","","8422.004","6030.038730 N","00059.174547 W","102.05","99.30","1.8","8.0","16.1","177","6.8","992.2","75","","","","","","","","","","","","","",""
"  -->","07:31:00","","","8422.035","6030.067918 N","00059.158169 W","101.80","92.46","1.7","8.0","15.2","178","6.8","992.2","75","","","","","","","","","","","","","",""
"  -->","07:32:00","","","8422.065","6030.097725 N","00059.155889 W","101.26","87.58","1.8","8.1","12.8","178","6.9","992.2","74","","","","","","","","","","","","","",""
"  -->","07:33:00","","","8422.094","6030.126794 N","00059.163037 W","100.98","81.08","2.4","8.1","15.8","177","7.0","992.4","76","","","","","","","","","","","","","",""
"  -->","07:34:00","","","8422.124","6030.156006 N","00059.175960 W","100.61","73.91","1.6","8.1","16.9","171","6.8","992.4","76","","","","","","","","","","","","","",""
"  -->","07:35:00","","","8422.154","6030.185292 N","00059.192278 W","100.31","70.54","1.7","8.1","13.4","172","6.7","992.3","74","","","","","","","","","","","","","",""
"  -->","07:36:00","","","8422.185","6030.215002 N","00059.207598 W","99.90","74.68","2.0","8.1","16.7","171","6.8","992.1","74","","","","","","","","","","","","","",""
"  -->","07:37:00","","","8422.217","6030.245120 N","00059.225334 W","99.37","74.27","1.8","8.1","13.5","173","6.8","992.2","73","","","","","","","","","","","","","",""
"  -->","07:38:00","","","8422.247","6030.274283 N","00059.243883 W","99.11","72.75","2.2","8.1","14.0","171","6.9","992.2","73","","","","","","","","","","","","","",""
"  -->","07:39:00","","","8422.277","6030.302919 N","00059.261118 W","98.58","71.51","2.2","8.1","15.0","171","6.9","992.2","75","","","","","","","","","","","","","",""
"  -->","07:40:00","","","8422.306","6030.331129 N","00059.275735 W","98.66","70.88","1.6","8.1","15.7","173","6.8","992.1","74","","","","","","","","","","","","","",""
"  -->","07:41:00","","","8422.336","6030.360421 N","00059.289864 W","98.37","68.18","2.1","8.1","17.2","177","6.8","992.1","75","","","","","","","","","","","","","",""
"  -->","07:42:00","","","8422.368","6030.390876 N","00059.303776 W","98.32","74.91","1.7","8.1","15.1","176","6.8","992.0","74","","","","","","","","","","","","","",""
"  -->","07:43:00","","","8422.398","6030.420476 N","00059.317617 W","98.21","73.52","2.1","8.1","13.7","171","6.8","992.0","74","","","","","","","","","","","","","",""
"  -->","07:44:00","","","8422.429","6030.448912 N","00059.329483 W","97.87","73.83","1.7","8.1","16.6","174","6.9","992.1","74","","","","","","","","","","","","","",""
"  -->","07:45:00","","","8422.458","6030.477968 N","00059.344157 W","97.71","73.55","1.7","8.1","15.4","177","6.8","992.0","74","","","","","","","","","","","","","",""
"  -->","07:46:00","","","8422.489","6030.507326 N","00059.359344 W","97.59","77.25","1.7","8.1","15.2","175","6.8","991.9","75","","","","","","","","","","","","","",""
"  -->","07:47:00","","","8422.521","6030.538626 N","00059.372922 W","97.70","79.59","2.1","8.1","13.8","173","6.8","992.0","74","","","","","","","","","","","","","",""
"  -->","07:48:00","","","8422.553","6030.569217 N","00059.355735 W","98.02","90.45","1.6","8.1","11.1","172","6.9","992.0","74","","","","","","","","","","","","","",""
"  -->","07:49:00","","","8422.586","6030.594855 N","00059.312966 W","98.45","99.86","2.2","8.1","13.9","172","6.9","992.0","77","","","","","","","","","","","","","",""
"  -->","07:50:00","","","8422.621","6030.615044 N","00059.257253 W","98.75","110.85","1.9","8.1","12.3","170","6.9","991.9","77","","","","","","","","","","","","","",""
"  -->","07:51:00","","","8422.653","6030.630181 N","00059.196400 W","99.17","116.37","2.0","8.1","13.7","169","6.7","991.9","78","","","","","","","","","","","","","",""
"  -->","07:52:00","","","8422.686","6030.639747 N","00059.131872 W","99.32","126.93","1.9","8.1","16.3","171","6.8","991.7","77","","","","","","","","","","","","","",""
"  -->","07:53:00","","","8422.720","6030.645495 N","00059.065526 W","99.83","129.51","2.0","8.1","15.1","177","6.7","991.7","75","","","","","","","","","","","","","",""
"  -->","07:54:00","","","8422.753","6030.649716 N","00058.999259 W","99.86","131.21","2.3","8.1","16.4","170","6.8","991.4","75","","","","","","","","","","","","","",""
"  -->","07:55:00","","","8422.788","6030.650172 N","00058.928868 W","100.10","138.41","2.2","8.1","17.4","170","6.8","991.2","75","","","","","","","","","","","","","",""
"  -->","07:56:00","","","8422.821","6030.641498 N","00058.864756 W","100.30","150.61","1.9","8.1","17.6","173","6.8","991.3","74","","","","","","","","","","","","","",""
"  -->","07:57:00","","","8422.850","6030.623107 N","00058.816626 W","100.47","170.12","1.5","8.1","16.3","166","6.8","991.2","74","","","","","","","","","","","","","",""
"  -->","07:58:00","","","8422.867","6030.604147 N","00058.823827 W","100.77","207.86","1.5","8.1","15.6","161","6.9","991.3","76","","","","","","","","","","","","","",""
"  -->","07:59:00","","","8422.902","6030.589454 N","00058.884846 W","100.68","193.01","2.2","8.1","16.6","168","6.8","991.9","76","","","","","","","","","","","","","",""
"  -->","08:00:00","","","8422.935","6030.566178 N","00058.922416 W","100.61","178.13","1.4","8.1","17.0","167","6.8","992.1","74","","","","","","","","","","","","","",""
"  -->","08:01:00","","","8422.958","6030.544694 N","00058.937216 W","100.36","173.64","1.2","8.1","16.1","172","6.8","991.7","73","","","","","","","","","","","","","",""
"  -->","08:02:00","","","8422.979","6030.523858 N","00058.943861 W","100.54","173.31","1.3","8.1","14.9","171","6.9","991.5","72","","","","","","","","","","","","","",""
"  -->","08:03:00","","","8423.002","6030.501799 N","00058.947289 W","100.62","172.98","1.5","8.1","15.6","172","7.0","991.5","71","","","","","","","","","","","","","",""
"  -->","08:04:00","","","8423.025","6030.479398 N","00058.951432 W","100.70","174.07","1.4","8.1","17.0","164","6.9","991.4","71","","","","","","","","","","","","","",""
"  -->","08:05:00","","","8423.045","6030.458901 N","00058.959381 W","100.58","174.29","1.3","8.1","18.5","163","6.8","991.4","71","","","","","","","","","","","","","",""
"  -->","08:06:00","","","8423.067","6030.437986 N","00058.970497 W","100.46","173.53","1.5","8.1","15.5","163","6.9","991.4","69","","","","","","","","","","","","","",""
"  -->","08:07:00","","","8423.090","6030.415635 N","00058.978969 W","100.59","174.37","1.4","8.1","16.7","166","7.0","991.4","69","","","","","","","","","","","","","",""
"  -->","08:08:00","","","8423.112","6030.394281 N","00058.989065 W","100.55","173.51","1.4","8.1","16.4","166","7.0","991.4","70","","","","","","","","","","","","","",""
"  -->","08:09:00","","","8423.133","6030.373816 N","00058.995535 W","100.44","168.83","1.1","8.1","17.8","169","7.0","991.4","70","","","","","","","","","","","","","",""
"  -->","08:10:00","","","8423.153","6030.354435 N","00058.994108 W","100.55","166.96","1.1","8.1","18.3","169","7.0","991.3","70","","","","","","","","","","","","","",""
"  -->","08:11:00","","","8423.166","6030.337863 N","00058.991726 W","100.36","166.41","1.0","8.1","16.8","163","7.0","991.1","69","","","","","","","","","","","","","",""
"  -->","08:12:00","","","8423.182","6030.320177 N","00058.987400 W","100.52","166.57","1.4","8.1","16.0","165","7.1","991.0","69","","","","","","","","","","","","","",""
"  -->","08:13:00","","","8423.200","6030.301449 N","00058.985112 W","100.59","166.58","0.7","8.1","19.2","168","7.1","991.2","70","","","","","","","","","","","","","",""
"  -->","08:14:00","","","8423.206","6030.288676 N","00058.988366 W","100.41","166.05","1.0","8.1","17.1","165","7.0","991.0","69","","","","","","","","","","","","","",""
"  -->","08:15:00","","","8423.210","6030.275207 N","00058.989914 W","100.65","166.15","0.8","8.1","15.0","162","7.1","991.0","69","","","","","","","","","","","","","",""
"  -->","08:16:00","","","8423.220","6030.258975 N","00058.989933 W","100.45","167.15","1.1","8.1","14.9","163","7.0","991.0","70","","","","","","","","","","","","","",""
"  -->","08:17:00","","","8423.232","6030.242486 N","00058.989741 W","100.92","166.45","1.0","8.1","15.8","162","7.1","991.0","69","","","","","","","","","","","","","",""
"  -->","08:18:00","","","8423.247","6030.226206 N","00058.986376 W","100.85","166.75","1.1","8.1","17.2","166","7.1","990.8","69","","","","","","","","","","","","","",""
"  -->","08:19:00","","","8423.263","6030.207670 N","00058.984535 W","101.13","166.86","1.0","8.1","16.8","164","7.1","990.7","69","","","","","","","","","","","","","",""
"  -->","08:20:00","","","8423.272","6030.191820 N","00058.987137 W","100.89","166.44","1.0","8.1","16.1","168","7.1","990.9","68","","","","","","","","","","","","","",""
"  -->","08:21:00","","","8423.286","6030.173912 N","00058.985012 W","101.38","167.36","1.0","8.1","15.4","163","7.2","990.7","68","","","","","","","","","","","","","",""
"  -->","08:22:00","","","8423.300","6030.156588 N","00058.985513 W","101.27","166.93","1.2","8.1","17.8","165","7.1","990.8","68","","","","","","","","","","","","","",""
"  -->","08:23:00","","","8423.312","6030.139886 N","00058.986095 W","101.55","166.89","1.2","8.1","15.3","165","7.2","990.7","68","","","","","","","","","","","","","",""
"  -->","08:24:00","","","8423.326","6030.122625 N","00058.985136 W","101.84","166.49","1.3","8.1","16.4","162","7.2","990.6","67","","","","","","","","","","","","","",""
"  -->","08:25:00","","","8423.342","6030.105024 N","00058.988173 W","101.96","166.68","1.3","8.1","13.0","162","7.3","990.7","68","","","","","","","","","","","","","",""
"  -->","08:26:00","","","8423.357","6030.087177 N","00058.989784 W","102.11","166.74","1.0","8.1","17.2","159","7.2","990.8","69","","","","","","","","","","","","","",""
"  -->","08:27:00","","","8423.370","6030.070321 N","00058.993329 W","102.57","167.00","1.0","8.1","15.2","162","7.2","990.7","68","","","","","","","","","","","","","",""
"  -->","08:28:00","","","8423.380","6030.053730 N","00058.994252 W","102.73","166.76","1.0","8.1","17.0","161","7.2","990.6","67","","","","","","","","","","","","","",""
"  -->","08:29:00","","","8423.398","6030.035488 N","00058.998119 W","102.82","166.61","1.2","8.1","18.7","161","7.3","990.4","68","","","","","","","","","","","","","",""
"  -->","08:30:00","","","8423.417","6030.016616 N","00058.999472 W","102.94","166.11","1.0","8.1","17.2","164","7.3","990.6","68","","","","","","","","","","","","","",""
"  -->","08:31:00","","","8423.431","6029.999207 N","00058.999139 W","103.31","166.48","1.0","8.1","16.8","160","7.3","990.5","69","","","","","","","","","","","","","",""
"  -->","08:32:00","","","8423.447","6029.981466 N","00058.996836 W","103.97","165.82","0.9","8.1","17.3","161","7.2","990.5","69","","","","","","","","","","","","","",""
"  -->","08:33:00","","","8423.465","6029.962281 N","00058.992067 W","103.93","166.37","1.2","8.1","18.1","162","7.3","990.5","69","","","","","","","","","","","","","",""
"  -->","08:34:00","","","8423.485","6029.942612 N","00058.986790 W","104.45","166.78","1.3","8.1","16.5","163","7.3","990.5","70","","","","","","","","","","","","","105.06",""
"  -->","08:35:00","","","8423.503","6029.922911 N","00058.981217 W","104.72","166.52","1.1","8.1","19.3","165","7.3","990.6","71","","","","","","","","","","","","","105.06",""
"  -->","08:36:00","","","8423.524","6029.902397 N","00058.976653 W","105.34","166.62","1.1","8.1","17.7","162","7.2","990.5","70","","","","","","","","","","","","","",""
"  -->","08:37:00","","","8423.544","6029.882506 N","00058.977763 W","105.94","167.49","1.2","8.1","17.3","163","7.2","990.5","71","","","","","","","","","","","","","",""
"  -->","08:38:00","","","8423.564","6029.862371 N","00058.981026 W","106.46","166.84","1.4","8.1","16.1","164","7.2","990.5","71","","","","","","","","","","","","","",""
"  -->","08:39:00","","","8423.582","6029.843548 N","00058.982326 W","107.32","166.30","1.3","8.1","14.4","159","7.3","990.5","71","","","","","","","","","","","","","",""
"  -->","08:40:00","","","8423.601","6029.823734 N","00058.983929 W","108.07","166.93","1.2","8.1","17.8","159","7.3","990.4","72","","","","","","","","","","","","","",""
"  -->","08:41:00","","","8423.622","6029.803057 N","00058.987200 W","108.59","166.68","1.5","8.1","14.5","158","7.3","990.6","71","","","","","","","","","","","","","",""
"  -->","08:42:00","","","8423.646","6029.779153 N","00058.987957 W","109.45","166.76","1.5","8.1","18.4","159","7.3","990.4","73","","","","","","","","","","","","","",""
"  -->","08:43:00","","","8423.668","6029.757307 N","00058.989312 W","109.51","166.23","1.3","8.1","17.8","165","7.3","990.5","71","","","","","","","","","","","","","",""
"  -->","08:44:00","","","8423.690","6029.735183 N","00058.987534 W","109.84","166.52","1.4","8.1","18.8","162","7.3","990.3","69","","","","","","","","","","","","","",""
"  -->","08:45:00","","","8423.710","6029.715237 N","00058.987486 W","109.81","166.81","1.3","8.1","18.6","162","7.3","990.3","69","","","","","","","","","","","","","",""
"  -->","08:46:00","","","8423.731","6029.694038 N","00058.986693 W","109.84","167.02","1.3","8.1","18.9","159","7.4","990.2","69","","","","","","","","","","","","","",""
"  -->","08:47:00","","","8423.752","6029.672612 N","00058.990595 W","110.13","167.39","1.2","8.1","15.9","161","7.4","990.3","70","","","","","","","","","","","","","",""
"  -->","08:48:00","","","8423.774","6029.651663 N","00058.996517 W","110.05","166.55","1.2","8.1","16.0","160","7.4","990.4","71","","","","","","","","","","","","","",""
"  -->","08:49:00","","","8423.795","6029.630097 N","00058.999905 W","110.24","166.07","1.1","8.1","19.8","159","7.4","990.5","72","","","","","","","","","","","","","",""
"  -->","08:50:00","","","8423.814","6029.610738 N","00059.000317 W","110.27","166.03","1.1","8.1","19.3","158","7.3","990.4","69","","","","","","","","","","","","","",""
